id,user_id,sum,full_buy_sum,cashback_percent,company_revenue_sum,traffic_source_id,created_at,status,_id,external_id,__v,adv_id,approved_percent,createdAt,engine_data,max_cashback_percent,max_cashback_stable_sum,min_cashback_percent,min_cashback_stable_sum,payment_delay,position_sort,site_logo,site_name,site_url,status,updatedAt,categoriesArray,countryArray,showOnSite,ngay,thang,nam,gio,phut, giay, ngayTienVe
406740545,1824777,1.45,17.6,15,1.19,11,19/6/2021 16:02,WAIT,5ecc46b04a19c3d97f47875a,11,0,19676,87,2020-05-25T22:29:04.000Z,[object Object],15,,15,,47,3784,https://ai.marketing/service/fs/partners/Forest_Essentials.jpg,Forest Essentials,forestessentialsindia.com,TRUE,2020-05-25T22:29:04.000Z,TRUE,,,19,6,2021,16,2,45,5/8/2021
327753909,1824777,0.64,17.16,6.76,0.52,1,19/6/2021 16:01,WAIT,5ecc46a14a19c3d97f478700,1,0,6115,95,2020-05-25T22:28:49.000Z,[object Object],6.9,,2.3,,41,1784,https://ai.marketing/service/fs/partners/Aliexpress.jpg,Aliexpress,aliexpress.com,TRUE,2020-05-25T22:28:49.000Z,62++64++65++66++67++69++71++72++85++89++92++96++100++102,AD++AE++AF++AG++AI++AL++AM++AO++AQ++AR++AS++AT++AU++AW++AX++AZ++BA++BB++BD++BE++BF++BG++BH++BI++BJ++BM++BN++BO++BR++BS++BT++BV++BW++BY++BZ++CA++CC++CD++CF++CG++CH++CI++CK++CL++CM++CN++CO++CR++CU++CV++CW++CX++CY++CZ++DE++DJ++DK++DM++DO++DZ++EC++EE++EG++EH++ER++ES++ET++FI++FJ++FK++FM++FO++FR++GA++GB++GD++GE++GF++GG++GH++GI++GL++GM++GN++GP++GQ++GR++GS++GT++GU++GW++GY++HK++HM++HN++HR++HT++HU++ID++IE++IL++IM++IO++IQ++IR++IS++IT++JE++JM++JO++JP++KE++KG++KH++KI++KM++KN++KP++KR++KW++KY++KZ++LA++LB++LC++LI++LK++LR++LS++LT++LU++LV++LY++MA++MC++MD++ME++MG++MH++MK++ML++MM++MN++MO++MP++MQ++MR++MS++MT++MU++MV++MW++MX++MY++MZ++NA++NC++NE++NF++NG++NI++NL++NO++NP++NR++NU++NZ++OM++PA++PE++PF++PG++PH++PK++PL++PM++PN++PR++PS++PT++PW++PY++QA++RE++RO++RS++RU++RW++SA++SB++SC++SD++SE++SG++SH++SI++SJ++SK++SL++SM++SN++SO++SR++ST++SV++SY++SZ++TC++TD++TF++TG++TH++TJ++TK++TL++TM++TN++TO++TT++TV++TW++TZ++UA++UG++UM++US++UY++UZ++VA++VC++VE++VG++VI++VN++VU++WF++WS++YE++YT++ZA++ZM++ZW,TRUE,19,6,2021,16,1,12,30/7/2021
327753905,1824777,1.66,37.75,8,1.36,42,19/6/2021 15:55,WAIT,5ecc46e24a19c3d97f47878f,42,0,17970,91,2020-05-25T22:29:54.000Z,[object Object],8,,8,,41,4891,https://ai.marketing/service/fs/partners/Glasseslit.jpg,Glasseslit,glasseslit.com,TRUE,2020-05-25T22:29:54.000Z,62++71++96,0,TRUE,19,6,2021,15,55,51,30/7/2021
406740549,1824777,0.58,17.5,6,0.47,31,19/6/2021 14:23,WAIT,5ecc46cfbec3d3d9f9c2c4ba,31,0,14350,91,2020-05-25T22:29:35.000Z,[object Object],6,,6,,48,1030,https://ai.marketing/service/fs/partners/Tomtop.jpg,Tomtop,tomtop.com,TRUE,2020-05-25T22:29:35.000Z,62++65++85++96++100,0,TRUE,19,6,2021,14,23,13,6/8/2021
406740551,1824777,6.16,224,5,5.04,57,19/6/2021 14:13,WAIT,5ecc46ef4a19c3d97f4787ac,57,0,11674,51,2020-05-25T22:30:07.000Z,[object Object],5,,5,,18.5,3100,https://ai.marketing/service/fs/partners/ormatek.png,Ormatek,ormatek.com,TRUE,2020-05-25T22:30:07.000Z,62++66,RU,TRUE,19,6,2021,14,13,43,7/7/2021
406740560,1824777,0.13,6,4,0.11,68,19/6/2021 14:11,WAIT,5ecc46fbbec3d3d9f9c2c522,68,0,,89,2020-05-25T22:30:19.000Z,[object Object],4,,4,,60,7080,https://ai.marketing/service/fs/partners/ebook.jpeg,eBooks,ebooks.com,TRUE,2020-05-25T22:30:19.000Z,TRUE,,,19,6,2021,14,11,24,18/8/2021
406740556,1824777,1.94,65.37,5.4,1.59,1,19/6/2021 13:54,WAIT,5ecc46a14a19c3d97f478700,1,0,6115,95,2020-05-25T22:28:49.000Z,[object Object],6.9,,2.3,,41,1784,https://ai.marketing/service/fs/partners/Aliexpress.jpg,Aliexpress,aliexpress.com,TRUE,2020-05-25T22:28:49.000Z,62++64++65++66++67++69++71++72++85++89++92++96++100++102,AD++AE++AF++AG++AI++AL++AM++AO++AQ++AR++AS++AT++AU++AW++AX++AZ++BA++BB++BD++BE++BF++BG++BH++BI++BJ++BM++BN++BO++BR++BS++BT++BV++BW++BY++BZ++CA++CC++CD++CF++CG++CH++CI++CK++CL++CM++CN++CO++CR++CU++CV++CW++CX++CY++CZ++DE++DJ++DK++DM++DO++DZ++EC++EE++EG++EH++ER++ES++ET++FI++FJ++FK++FM++FO++FR++GA++GB++GD++GE++GF++GG++GH++GI++GL++GM++GN++GP++GQ++GR++GS++GT++GU++GW++GY++HK++HM++HN++HR++HT++HU++ID++IE++IL++IM++IO++IQ++IR++IS++IT++JE++JM++JO++JP++KE++KG++KH++KI++KM++KN++KP++KR++KW++KY++KZ++LA++LB++LC++LI++LK++LR++LS++LT++LU++LV++LY++MA++MC++MD++ME++MG++MH++MK++ML++MM++MN++MO++MP++MQ++MR++MS++MT++MU++MV++MW++MX++MY++MZ++NA++NC++NE++NF++NG++NI++NL++NO++NP++NR++NU++NZ++OM++PA++PE++PF++PG++PH++PK++PL++PM++PN++PR++PS++PT++PW++PY++QA++RE++RO++RS++RU++RW++SA++SB++SC++SD++SE++SG++SH++SI++SJ++SK++SL++SM++SN++SO++SR++ST++SV++SY++SZ++TC++TD++TF++TG++TH++TJ++TK++TL++TM++TN++TO++TT++TV++TW++TZ++UA++UG++UM++US++UY++UZ++VA++VC++VE++VG++VI++VN++VU++WF++WS++YE++YT++ZA++ZM++ZW,TRUE,19,6,2021,13,54,1,30/7/2021
406740562,1824777,0.83,25.17,6,0.68,4,19/6/2021 13:25,WAIT,5ecc46a64a19c3d97f478731,4,0,13623,92,2020-05-25T22:28:54.000Z,[object Object],6,,6,,30,4250,https://ai.marketing/service/fs/partners/Banggood.jpg,Banggood,banggood.com,TRUE,2020-05-25T22:28:54.000Z,62++65++66++85++96++102,AD++AE++AF++AG++AI++AL++AM++AO++AQ++AR++AS++AT++AU++AW++AX++AZ++BA++BB++BD++BE++BF++BG++BH++BI++BJ++BL++BM++BN++BO++BQ++BR++BS++BT++BV++BW++BY++BZ++CA++CC++CD++CF++CG++CH++CI++CK++CL++CM++CO++CR++CU++CV++CW++CX++CY++CZ++DE++DJ++DK++DM++DO++DZ++EC++EE++EG++EH++ER++ES++ET++FI++FJ++FK++FM++FO++FR++GA++GB++GD++GE++GF++GG++GH++GI++GL++GM++GN++GP++GQ++GR++GS++GT++GU++GW++GY++HK++HM++HN++HR++HT++HU++ID++IE++IL++IM++IN++IO++IQ++IR++IS++IT++JE++JM++JO++JP++KE++KG++KH++KI++KM++KN++KP++KR++KW++KY++KZ++LA++LB++LC++LI++LK++LR++LS++LT++LU++LV++LY++MA++MC++MD++ME++MF++MG++MH++MK++ML++MM++MN++MO++MP++MQ++MR++MS++MT++MU++MV++MW++MX++MY++MZ++NA++NC++NE++NF++NG++NI++NL++NO++NP++NR++NU++NZ++OM++PA++PE++PF++PG++PH++PK++PL++PM++PN++PR++PS++PT++PW++PY++QA++RE++RO++RS++RU++RW++SA++SB++SC++SD++SE++SG++SH++SI++SJ++SK++SL++SM++SN++SO++SR++SS++ST++SV++SX++SY++SZ++TC++TD++TF++TG++TH++TJ++TK++TL++TM++TN++TO++TR++TT++TV++TW++TZ++UA++UG++UM++US++UY++UZ++VA++VC++VE++VG++VI++VN++VU++WF++WS++YE++YT++ZA++ZM++ZW,TRUE,19,6,2021,13,25,34,19/7/2021
406740557,1824777,3.27,198.33,3,2.68,48,19/6/2021 13:11,WAIT,5ecc46e84a19c3d97f478798,48,0,18696,92,2020-05-25T22:30:00.000Z,[object Object],3,,3,,21.5,6001,https://ai.marketing/service/fs/partners/kiwi.png,Kiwi,kiwi.com,TRUE,2020-05-25T22:30:00.000Z,40++44,0,TRUE,19,6,2021,13,11,40,10/7/2021
406740579,1824777,5.6,169.67,6,4.58,49,19/6/2021 12:34,WAIT,5ecc46e9bec3d3d9f9c2c4ee,49,0,18529,99,2020-05-25T22:30:01.000Z,[object Object],10,,4,,24,5001,https://ai.marketing/service/fs/partners/fairyseason.jpeg,Fairyseason,Fairyseason.com,TRUE,2020-05-25T22:30:01.000Z,62++65++66,0,FALSE,19,6,2021,12,34,29,13/7/2021
406740566,1824777,1.78,32.4,10,1.46,43,19/6/2021 12:32,WAIT,5ecc46e3bec3d3d9f9c2c4d4,43,0,15008,92,2020-05-25T22:29:55.000Z,[object Object],10,,10,,34,5001,https://ai.marketing/service/fs/partners/Cesdeals.jpg,Cesdeals,cesdeals.com,TRUE,2020-05-25T22:29:55.000Z,62++64++66++71++96,AD++AE++AF++AG++AI++AL++AM++AO++AQ++AR++AS++AT++AU++AW++AX++AZ++BA++BB++BD++BE++BF++BG++BH++BI++BJ++BL++BM++BN++BO++BQ++BR++BS++BT++BV++BW++BY++BZ++CA++CC++CD++CF++CG++CH++CI++CK++CL++CM++CO++CR++CU++CV++CW++CX++CY++CZ++DE++DJ++DK++DM++DO++DZ++EC++EE++EG++EH++ER++ES++ET++FI++FJ++FK++FM++FO++FR++GA++GB++GD++GE++GF++GG++GH++GI++GL++GM++GN++GP++GQ++GR++GS++GT++GU++GW++GY++HK++HM++HN++HR++HT++HU++ID++IE++IL++IM++IN++IO++IQ++IR++IS++IT++JE++JM++JO++JP++KE++KG++KH++KI++KM++KN++KP++KR++KW++KY++KZ++LA++LB++LC++LI++LK++LR++LS++LT++LU++LV++LY++MA++MC++MD++ME++MF++MG++MH++MK++ML++MM++MN++MO++MP++MQ++MR++MS++MT++MU++MV++MW++MX++MY++MZ++NA++NC++NE++NF++NG++NI++NL++NO++NP++NR++NU++NZ++OM++PA++PE++PF++PG++PH++PK++PL++PM++PN++PR++PS++PT++PW++PY++QA++RE++RO++RS++RU++RW++SA++SB++SC++SD++SE++SG++SH++SI++SJ++SK++SL++SM++SN++SO++SR++SS++ST++SV++SX++SY++SZ++TC++TD++TF++TG++TH++TJ++TK++TL++TM++TN++TO++TR++TT++TV++TW++TZ++UA++UG++UM++US++UY++UZ++VA++VC++VE++VG++VI++VN++VU++WF++WS++YE++YT++ZA++ZM++ZW,TRUE,19,6,2021,12,32,57,23/7/2021
327753898,1824777,0.17,3.88,8,0.14,24,19/6/2021 12:02,WAIT,5ecc46c0bec3d3d9f9c2c49d,24,0,13934,98,2020-05-25T22:29:20.000Z,[object Object],8,,8,,25,7930,https://ai.marketing/service/fs/partners/Cigabuy.jpg,Cigabuy,cigabuy.com,TRUE,2020-05-25T22:29:20.000Z,62++65++96,AD++AE++AF++AG++AI++AL++AM++AO++AQ++AR++AS++AT++AU++AW++AX++AZ++BA++BB++BD++BE++BF++BG++BH++BI++BJ++BL++BM++BN++BO++BQ++BR++BS++BT++BV++BW++BY++BZ++CA++CC++CD++CF++CG++CH++CI++CK++CL++CM++CN++CO++CR++CU++CV++CW++CX++CY++CZ++DE++DJ++DK++DM++DO++DZ++EC++EE++EG++EH++ER++ES++ET++FI++FJ++FK++FM++FO++FR++GA++GB++GD++GE++GF++GG++GH++GI++GL++GM++GN++GP++GQ++GR++GS++GT++GU++GW++GY++HK++HM++HN++HR++HT++HU++ID++IE++IL++IM++IN++IO++IQ++IR++IS++IT++JE++JM++JO++JP++KE++KG++KH++KI++KM++KN++KP++KR++KW++KY++KZ++LA++LB++LC++LI++LK++LR++LS++LT++LU++LV++LY++MA++MC++MD++ME++MF++MG++MH++MK++ML++MM++MN++MO++MP++MQ++MR++MS++MT++MU++MV++MW++MX++MY++MZ++NA++NC++NE++NF++NG++NI++NL++NO++NP++NR++NU++NZ++OM++PA++PE++PF++PG++PH++PK++PL++PM++PN++PR++PS++PT++PW++PY++QA++RE++RO++RS++RW++SA++SB++SC++SD++SE++SG++SH++SI++SJ++SK++SL++SM++SN++SO++SR++SS++ST++SV++SX++SY++SZ++TC++TD++TF++TG++TH++TJ++TK++TL++TM++TN++TO++TR++TT++TV++TW++TZ++UA++UG++UM++US++UY++UZ++VA++VC++VE++VG++VI++VN++VU++WF++WS++YE++YT++ZA++ZM++ZW,TRUE,19,6,2021,12,2,12,14/7/2021
406740558,1824777,2.16,32.75,12,1.77,55,19/6/2021 11:23,WAIT,5ecc46edbec3d3d9f9c2c4fe,55,0,18430,92,2020-05-25T22:30:05.000Z,[object Object],12,,12,,22,1300,https://ai.marketing/service/fs/partners/ivrose.jpg,Ivrose,ivrose.com,TRUE,2020-05-25T22:30:05.000Z,62++64++71++96,AD++AE++AF++AG++AI++AL++AM++AO++AQ++AR++AS++AT++AU++AW++AX++AZ++BA++BB++BD++BE++BF++BG++BH++BI++BJ++BL++BM++BN++BO++BQ++BR++BS++BT++BV++BW++BY++BZ++CA++CC++CD++CF++CG++CH++CI++CK++CL++CM++CO++CR++CU++CV++CW++CX++CY++CZ++DE++DJ++DK++DM++DO++DZ++EC++EE++EG++EH++ER++ES++ET++FI++FJ++FK++FM++FO++FR++GA++GB++GD++GE++GF++GG++GH++GI++GL++GM++GN++GP++GQ++GR++GS++GT++GU++GW++GY++HK++HM++HN++HR++HT++HU++ID++IE++IL++IM++IN++IO++IQ++IR++IS++IT++JE++JM++JO++JP++KE++KG++KH++KI++KM++KN++KP++KR++KW++KY++KZ++LA++LB++LC++LI++LK++LR++LS++LT++LU++LV++LY++MA++MC++MD++ME++MF++MG++MH++MK++ML++MM++MN++MO++MP++MQ++MR++MS++MT++MU++MV++MW++MX++MY++MZ++NA++NC++NE++NF++NG++NI++NL++NO++NP++NR++NU++NZ++OM++PA++PE++PF++PG++PH++PK++PL++PM++PN++PR++PS++PT++PW++PY++QA++RE++RO++RS++RU++RW++SA++SB++SC++SD++SE++SG++SH++SI++SJ++SK++SL++SM++SN++SO++SR++SS++ST++SV++SX++SY++SZ++TC++TD++TF++TG++TH++TJ++TK++TL++TM++TN++TO++TR++TT++TV++TW++TZ++UA++UG++UM++US++UY++UZ++VA++VC++VE++VG++VI++VN++VU++WF++WS++YE++YT++ZA++ZM++ZW,TRUE,19,6,2021,11,23,6,11/7/2021
406740577,1824777,1.24,37.5,6,1.01,34,19/6/2021 11:21,WAIT,5ecc46d2bec3d3d9f9c2c4c7,34,0,21238,100,2020-05-25T22:29:38.000Z,[object Object],10,,4,,37,4250,https://ai.marketing/service/fs/partners/Fanatical.jpg,Fanatical,fanatical.com,TRUE,2020-05-25T22:29:38.000Z,62++95,0,TRUE,19,6,2021,11,21,8,26/7/2021
406740567,1824777,1.84,47.86,7,1.51,44,19/6/2021 11:10,WAIT,5ecc46e5bec3d3d9f9c2c4d9,44,0,4965,78,2020-05-25T22:29:57.000Z,[object Object],7,,7,,39,5051,https://ai.marketing/service/fs/partners/ASOS.jpg,ASOS,asos.com,TRUE,2020-05-25T22:29:57.000Z,62++64++71,RU,TRUE,19,6,2021,11,10,41,28/7/2021
327753895,1824777,6.59,748.75,1.6,5.39,50,19/6/2021 11:04,WAIT,5ecc46eabec3d3d9f9c2c4f2,50,0,18747,99,2020-05-25T22:30:02.000Z,[object Object],1.6,,1.6,,19.5,4919,https://ai.marketing/service/fs/partners/go2see.ru.png,Go2See,go2see.ru,TRUE,2020-05-25T22:30:02.000Z,40++44,0,FALSE,19,6,2021,11,4,55,8/7/2021
406740573,1824777,4.57,83.1,10,3.74,15,19/6/2021 11:00,WAIT,5ecc46b7bec3d3d9f9c2c46e,15,0,20245,95,2020-05-25T22:29:11.000Z,[object Object],13.85,,7.69,,34,500,https://ai.marketing/service/fs/partners/Floryday.jpg,Floryday,floryday.com,TRUE,2020-05-25T22:29:11.000Z,62++64++71++96,AD++AE++AF++AI++AL++AM++AO++AQ++AS++AT++AU++AW++AX++BA++BB++BD++BE++BG++BH++BI++BJ++BL++BN++BO++BQ++BR++BS++BT++BV++BW++BY++BZ++CA++CC++CD++CG++CH++CK++CL++CM++CO++CU++CV++CX++CY++CZ++DE++DJ++DK++EE++EG++EH++ER++ES++ET++FI++FJ++FK++FM++FO++FR++GA++GB++GD++GE++GF++GG++GH++GI++GL++GM++GN++GQ++GR++GS++GU++GW++GY++HM++HR++HU++ID++IE++IL++IM++IN++IO++IQ++IR++IS++IT++JE++JM++JO++JP++KG++KH++KI++KM++KN++KP++KR++KW++KY++KZ++LA++LC++LI++LR++LS++LT++LU++LV++LY++MC++ME++MF++MG++MH++MK++ML++MN++MO++MP++MR++MS++MT++MU++MV++MW++MX++MY++MZ++NC++NE++NF++NI++NL++NO++NP++NR++NU++NZ++OM++PE++PG++PH++PK++PL++PM++PN++PR++PS++PT++PW++PY++QA++RE++RO++RS++RU++SA++SB++SC++SD++SE++SG++SH++SI++SJ++SK++SL++SM++SO++SR++SS++ST++SX++SY++SZ++TC++TD++TF++TG++TH++TJ++TK++TL++TM++TN++TO++TV++TW++TZ++UA++UG++UM++US++UZ++VA++VE++VG++VI++VN++VU++WF++WS++YE++YT++ZM++ZW,TRUE,19,6,2021,11,0,49,23/7/2021
327753915,1824777,1.6,132.88,2.19,1.31,58,19/6/2021 10:47,WAIT,5ecc46efbec3d3d9f9c2c505,58,0,20828,67,2020-05-25T22:30:07.000Z,[object Object],4.33,,2,,27.5,3300,https://ai.marketing/service/fs/partners/decathlon.png,Decathlon,decathlon.ru,TRUE,2020-05-25T22:30:07.000Z,62++64++71++85,PL,TRUE,19,6,2021,10,47,29,16/7/2021
327753893,1824777,2.12,25.67,15,1.73,28,19/6/2021 10:39,WAIT,5ecc46cdbec3d3d9f9c2c4af,28,0,18350,72,2020-05-25T22:29:33.000Z,[object Object],15,,15,,25,9550,https://ai.marketing/service/fs/partners/milanoo.png,Milanoo,milanoo.com,TRUE,2020-05-25T22:29:33.000Z,62++64++71++96,0,TRUE,19,6,2021,10,39,17,14/7/2021
406740538,1824777,8.18,380.31,3.91,6.69,64,19/6/2021 10:28,WAIT,5ecc46f8bec3d3d9f9c2c517,64,0,2075,79,2020-05-25T22:30:16.000Z,[object Object],3.91,,3.91,,39,3215,https://ai.marketing/service/fs/partners/philips.jpg,Philips,philips.co.uk,TRUE,2020-05-25T22:30:16.000Z,62++69++174++178,RU,TRUE,19,6,2021,10,28,7,28/7/2021
327753910,1824777,1.94,90.98,3.88,1.59,1,19/6/2021 10:16,WAIT,5ecc46a14a19c3d97f478700,1,0,6115,95,2020-05-25T22:28:49.000Z,[object Object],6.9,,2.3,,41,1784,https://ai.marketing/service/fs/partners/Aliexpress.jpg,Aliexpress,aliexpress.com,TRUE,2020-05-25T22:28:49.000Z,62++64++65++66++67++69++71++72++85++89++92++96++100++102,AD++AE++AF++AG++AI++AL++AM++AO++AQ++AR++AS++AT++AU++AW++AX++AZ++BA++BB++BD++BE++BF++BG++BH++BI++BJ++BM++BN++BO++BR++BS++BT++BV++BW++BY++BZ++CA++CC++CD++CF++CG++CH++CI++CK++CL++CM++CN++CO++CR++CU++CV++CW++CX++CY++CZ++DE++DJ++DK++DM++DO++DZ++EC++EE++EG++EH++ER++ES++ET++FI++FJ++FK++FM++FO++FR++GA++GB++GD++GE++GF++GG++GH++GI++GL++GM++GN++GP++GQ++GR++GS++GT++GU++GW++GY++HK++HM++HN++HR++HT++HU++ID++IE++IL++IM++IO++IQ++IR++IS++IT++JE++JM++JO++JP++KE++KG++KH++KI++KM++KN++KP++KR++KW++KY++KZ++LA++LB++LC++LI++LK++LR++LS++LT++LU++LV++LY++MA++MC++MD++ME++MG++MH++MK++ML++MM++MN++MO++MP++MQ++MR++MS++MT++MU++MV++MW++MX++MY++MZ++NA++NC++NE++NF++NG++NI++NL++NO++NP++NR++NU++NZ++OM++PA++PE++PF++PG++PH++PK++PL++PM++PN++PR++PS++PT++PW++PY++QA++RE++RO++RS++RU++RW++SA++SB++SC++SD++SE++SG++SH++SI++SJ++SK++SL++SM++SN++SO++SR++ST++SV++SY++SZ++TC++TD++TF++TG++TH++TJ++TK++TL++TM++TN++TO++TT++TV++TW++TZ++UA++UG++UM++US++UY++UZ++VA++VC++VE++VG++VI++VN++VU++WF++WS++YE++YT++ZA++ZM++ZW,TRUE,19,6,2021,10,16,5,30/7/2021
406740572,1824777,0.07,2.17,6,0.06,4,19/6/2021 9:55,WAIT,5ecc46a64a19c3d97f478731,4,0,13623,92,2020-05-25T22:28:54.000Z,[object Object],6,,6,,30,4250,https://ai.marketing/service/fs/partners/Banggood.jpg,Banggood,banggood.com,TRUE,2020-05-25T22:28:54.000Z,62++65++66++85++96++102,AD++AE++AF++AG++AI++AL++AM++AO++AQ++AR++AS++AT++AU++AW++AX++AZ++BA++BB++BD++BE++BF++BG++BH++BI++BJ++BL++BM++BN++BO++BQ++BR++BS++BT++BV++BW++BY++BZ++CA++CC++CD++CF++CG++CH++CI++CK++CL++CM++CO++CR++CU++CV++CW++CX++CY++CZ++DE++DJ++DK++DM++DO++DZ++EC++EE++EG++EH++ER++ES++ET++FI++FJ++FK++FM++FO++FR++GA++GB++GD++GE++GF++GG++GH++GI++GL++GM++GN++GP++GQ++GR++GS++GT++GU++GW++GY++HK++HM++HN++HR++HT++HU++ID++IE++IL++IM++IN++IO++IQ++IR++IS++IT++JE++JM++JO++JP++KE++KG++KH++KI++KM++KN++KP++KR++KW++KY++KZ++LA++LB++LC++LI++LK++LR++LS++LT++LU++LV++LY++MA++MC++MD++ME++MF++MG++MH++MK++ML++MM++MN++MO++MP++MQ++MR++MS++MT++MU++MV++MW++MX++MY++MZ++NA++NC++NE++NF++NG++NI++NL++NO++NP++NR++NU++NZ++OM++PA++PE++PF++PG++PH++PK++PL++PM++PN++PR++PS++PT++PW++PY++QA++RE++RO++RS++RU++RW++SA++SB++SC++SD++SE++SG++SH++SI++SJ++SK++SL++SM++SN++SO++SR++SS++ST++SV++SX++SY++SZ++TC++TD++TF++TG++TH++TJ++TK++TL++TM++TN++TO++TR++TT++TV++TW++TZ++UA++UG++UM++US++UY++UZ++VA++VC++VE++VG++VI++VN++VU++WF++WS++YE++YT++ZA++ZM++ZW,TRUE,19,6,2021,9,55,59,19/7/2021
406740578,1824777,5.25,136.43,7,4.3,9,19/6/2021 9:47,WAIT,5ecc46ac4a19c3d97f478752,9,0,13318,94,2020-05-25T22:29:00.000Z,[object Object],7,,1,,45,4239,https://ai.marketing/service/fs/partners/GearBest.png,GearBest,gearbest.com,TRUE,2020-05-25T22:29:00.000Z,62++64++65++66++96++102,AD++AE++AF++AG++AI++AL++AM++AO++AQ++AR++AS++AT++AU++AW++AX++AZ++BA++BB++BD++BE++BF++BG++BH++BI++BJ++BL++BM++BN++BO++BQ++BR++BS++BT++BV++BW++BY++BZ++CA++CC++CD++CF++CG++CH++CI++CK++CL++CM++CO++CR++CU++CV++CW++CX++CY++CZ++DE++DJ++DK++DM++DO++DZ++EC++EE++EG++EH++ER++ES++ET++FI++FJ++FK++FM++FO++FR++GA++GB++GD++GE++GF++GG++GH++GI++GL++GM++GN++GP++GQ++GR++GS++GT++GU++GW++GY++HK++HM++HN++HR++HT++HU++ID++IE++IL++IM++IN++IO++IQ++IR++IS++IT++JE++JM++JO++JP++KE++KG++KH++KI++KM++KN++KP++KR++KW++KY++KZ++LA++LB++LC++LI++LK++LR++LS++LT++LU++LV++LY++MA++MC++MD++ME++MF++MG++MH++MK++ML++MM++MN++MO++MP++MQ++MR++MS++MT++MU++MV++MW++MX++MY++MZ++NA++NC++NE++NF++NG++NI++NL++NO++NP++NR++NU++NZ++OM++PA++PE++PF++PG++PH++PK++PL++PM++PN++PR++PS++PT++PW++PY++QA++RE++RO++RS++RU++RW++SA++SB++SC++SD++SE++SG++SH++SI++SJ++SK++SL++SM++SN++SO++SR++SS++ST++SV++SX++SY++SZ++TC++TD++TF++TG++TH++TJ++TK++TL++TM++TN++TO++TR++TT++TV++TW++TZ++UA++UG++UM++US++UY++UZ++VA++VC++VE++VG++VI++VN++VU++WF++WS++YE++YT++ZA++ZM++ZW,TRUE,19,6,2021,9,47,7,3/8/2021
406740539,1824777,1.77,26.83,12,1.45,54,19/6/2021 9:43,WAIT,5ecc46ebbec3d3d9f9c2c4f9,54,0,18336,92,2020-05-25T22:30:03.000Z,[object Object],12,,12,,22,1400,https://ai.marketing/service/fs/partners/chicme.jpg,Chicme,chicme.com,TRUE,2020-05-25T22:30:03.000Z,62++64++71++96,AD++AE++AF++AG++AI++AL++AM++AO++AQ++AR++AS++AT++AU++AW++AX++AZ++BA++BB++BD++BE++BF++BG++BH++BI++BJ++BL++BM++BN++BO++BQ++BR++BS++BT++BV++BW++BY++BZ++CA++CC++CD++CF++CG++CH++CI++CK++CL++CM++CO++CR++CU++CV++CW++CX++CY++CZ++DE++DJ++DK++DM++DO++DZ++EC++EE++EG++EH++ER++ES++ET++FI++FJ++FK++FM++FO++FR++GA++GB++GD++GE++GF++GG++GH++GI++GL++GM++GN++GP++GQ++GR++GS++GT++GU++GW++GY++HK++HM++HN++HR++HT++HU++ID++IE++IL++IM++IN++IO++IQ++IR++IS++IT++JE++JM++JO++JP++KE++KG++KH++KI++KM++KN++KP++KR++KW++KY++KZ++LA++LB++LC++LI++LK++LR++LS++LT++LU++LV++LY++MA++MC++MD++ME++MF++MG++MH++MK++ML++MM++MN++MO++MP++MQ++MR++MS++MT++MU++MV++MW++MX++MY++MZ++NA++NC++NE++NF++NG++NI++NL++NO++NP++NR++NU++NZ++OM++PA++PE++PF++PG++PH++PK++PL++PM++PN++PR++PS++PT++PW++PY++QA++RE++RO++RS++RU++RW++SA++SB++SC++SD++SE++SG++SH++SI++SJ++SK++SL++SM++SN++SO++SR++SS++ST++SV++SX++SY++SZ++TC++TD++TF++TG++TH++TJ++TK++TL++TM++TN++TO++TR++TT++TV++TW++TZ++UA++UG++UM++US++UY++UZ++VA++VC++VE++VG++VI++VN++VU++WF++WS++YE++YT++ZA++ZM++ZW,TRUE,19,6,2021,9,43,25,11/7/2021
406740570,1824777,0.98,23.73,7.5,0.8,69,19/6/2021 9:29,WAIT,5ecc46fdbec3d3d9f9c2c523,69,0,22448,99,2020-05-25T22:30:21.000Z,[object Object],7.5,,7.5,,35,6581,https://ai.marketing/service/fs/partners/udemy.jpg,Udemy,udemy.com,TRUE,2020-05-25T22:30:21.000Z,18++93++98++99,0,TRUE,19,6,2021,9,29,12,24/7/2021
327753899,1824777,2.55,46.4,10,2.09,53,19/6/2021 9:26,WAIT,5ecc46ebbec3d3d9f9c2c4f6,53,0,15735,88,2020-05-25T22:30:03.000Z,[object Object],10,,10,,19,2800,https://ai.marketing/service/fs/partners/kikocosmetics.jpg,Kikocosmetics,kikocosmetics.com,TRUE,2020-05-25T22:30:03.000Z,62++67,RU,TRUE,19,6,2021,9,26,52,8/7/2021
327753907,1824777,0.4,18.25,4,0.33,68,19/6/2021 9:03,WAIT,5ecc46fbbec3d3d9f9c2c522,68,0,,89,2020-05-25T22:30:19.000Z,[object Object],4,,4,,60,7080,https://ai.marketing/service/fs/partners/ebook.jpeg,eBooks,ebooks.com,TRUE,2020-05-25T22:30:19.000Z,TRUE,,,19,6,2021,9,3,11,18/8/2021
